750.838, 1210.65, 157.102, -0.0366817, 0.274167, -0.960982, 
760.643, 1255.68, 160.325, -0.0366817, 0.274167, -0.960982, 
813.062, 1214.48, 153.402, -0.0236495, 0.273153, -0.96168, 
863.528, 1164.31, 145.042, -0.0148416, 0.268976, -0.963033, 
877.069, 1226.5, 149.495, -0.00670133, 0.268368, -0.963293, 
142.218, 670.723, 61.536, -0.0414832, -0.116771, 0.992292, 
142.215, 689.49, 60.7837, -0.0445773, -0.119786, 0.991798, 
142.209, 708.037, 57.6244, 0.0348857, 0.134925, -0.990241, 
202.196, 652.83, 57.2955, -0.0434896, -0.103107, 0.993719, 
202.189, 698.706, 54.8208, 0.0398038, 0.125268, -0.991324, 
262.174, 650.232, 54.8757, -0.0413391, -0.0985078, 0.994277, 
262.162, 704.505, 49.1861, 0.0291819, 0.134642, -0.990465, 
322.151, 650.023, 50.4604, 0.0384054, 0.0906391, -0.995143, 
322.134, 713.068, 41.3429, 0.0263873, 0.12937, -0.991245, 
382.127, 652.41, 48.0343, -0.0254884, -0.0705796, 0.99718, 
442.101, 577.546, 35.792, -0.0231644, 0.0015657, 0.99973, 
442.102, 658.174, 43.9314, -0.0254663, -0.066068, 0.99749, 
502.083, 575.516, 36.4158, -0.0203273, 0.00322426, 0.999788, 
502.074, 666.71, 37.1816, -0.0248726, -0.0568228, 0.998074, 
562.063, 577.213, 37.7264, -0.0180583, 0.00647137, 0.999816, 
562.046, 678.19, 32.2791, -0.0205133, -0.0454624, 0.998755, 
622.042, 583.318, 36.9856, -0.0151198, 0.00714444, 0.99986, 
622.017, 692.996, 25.4877, -0.0154432, -0.0565296, 0.998281, 
682.015, 583.987, 38.143, -0.0178395, 0.0133456, 0.999752, 
681.98, 710.395, 19.8618, 0.0180608, 0.0727411, -0.997187, 
741.981, 590.385, 35.174, -0.021657, 0.00397614, 0.999758, 
806.601, 442.7, 14.6753, -0.0224347, 0.0293509, 0.999317, 
806.602, 602.044, 30.7613, -0.0131987, -0.00176679, 0.999911, 
142.21, 663.965, 53.5423, 0.0440785, 0.118773, -0.991943, 
142.208, 701.531, 55.4473, 0.0370007, 0.126438, -0.991284, 
202.184, 667.575, 48.2139, -0.0434896, -0.103107, 0.993719, 
202.183, 713.665, 51.6291, 0.0322204, 0.138347, -0.98986, 
262.159, 676.854, 44.3708, 0.0367726, 0.107268, -0.99355, 
322.137, 627.943, 36.4656, -0.0387749, -0.0652611, 0.997115, 
322.134, 691.609, 39.6941, 0.0367726, 0.107268, -0.99355, 
382.11, 651.46, 32.9701, -0.0254884, -0.0705796, 0.99718, 
442.093, 588.654, 29.9218, -0.0231644, 0.0015657, 0.99973, 
442.086, 670.85, 31.0246, -0.022596, -0.0781191, 0.996688, 
502.062, 604.548, 21.1357, -0.0264997, -0.0192022, 0.999464, 
502.06, 696.25, 27.5467, 0.0223015, 0.101179, -0.994618, 
562.036, 626.594, 18.7647, -0.0243113, -0.0149376, 0.999593, 
622.022, 545.192, 15.9751, -0.0137129, 0.00749508, 0.999878, 
622.012, 655.491, 17.4549, -0.0148323, -0.0380071, 0.999167, 
681.984, 561.014, 9.17812, -0.0191569, 0.00201043, 0.999814, 
681.981, 688.645, 18.1012, -0.017953, -0.052052, 0.998483, 
741.947, 588.504, 5.34666, -0.021657, 0.00397614, 0.999758, 
806.586, 464.653, 3.07433, -0.0156822, 0.0334571, 0.999317, 
